ABUTt2pp,ADK1,ADK3,ALAt2pp_copy2,ALAt4pp,CAt6pp,CA2t3pp,GLUABUTt7pp,GLUt2rpp,GLUt4pp,GLYCLTt2rpp,GLYCLTt4pp,GLYt2pp_copy2,GLYt4pp,NAt3pp,NDPK1,SERt2rpp,SERt4pp
0,0,97.8819705632516,0,1.10844666778576e-12,-0.152032085426868,0,1.59161572810262e-12,0,3.26151928372175,0,1.53477230924182e-12,-35.1400344383944,35.1400344383955,0,131.355406877254,0,1.93267624126747e-12
0,0,97.881970679432,0,1.13686837721616e-12,-0.152032085426868,0,1.70530256582424e-12,0,3.26151929726292,0,1.53477230924182e-12,-49.1332875450999,49.133287545101,0,131.355406821335,0,2.04636307898909e-12
0,131.355406769733,-33.4734362033362,0,1.36424205265939e-12,-0.152032085426981,0,1.93267624126747e-12,0,3.26151927320637,0,1.36424205265939e-12,-30.8609864654028,30.8609864654036,0,0,0,1.47792889038101e-12
0,131.355406590819,-33.4734360173215,0,1.36424205265939e-12,-0.152032085426981,0,1.93267624126747e-12,0,3.26151925536703,0,1.36424205265939e-12,-32.5579378961512,32.557937896152,0,0,0,1.4210854715202e-12
0,131.355406893644,-33.4734362109911,0,1.30739863379858e-12,-0.152032085426981,0,1.87583282240666e-12,0,3.26151923522178,0,1.36424205265939e-12,-40.9407516124724,40.9407516124733,0,0,0,1.53477230924182e-12
0,131.355406897705,-33.4734361212458,0,1.27897692436818e-12,-0.152032085426981,0,1.98951966012828e-12,0,3.26151920979899,0,1.47792889038101e-12,-25.4824226409893,25.4824226409901,0,0,0,1.56319401867222e-12
0,0,97.8819708902726,0,1.13686837721616e-12,-0.152032085427095,0,2.1600499167107e-12,0,3.26151920335411,0,1.59161572810262e-12,-51.835816372207,51.8358163722078,0,131.355407154605,0,1.73372427525464e-12
0,0,97.8819712696891,0,1.13686837721616e-12,-0.152032085426981,0,2.1316282072803e-12,0,3.26151919456457,0,1.59161572810262e-12,-9.10833798362455,9.10833798362535,0,131.355407420384,0,1.76214598468505e-12
0,0,97.881971307066,0,1.02318153949454e-12,-0.152032085426868,0,2.27373675443232e-12,0,3.26151917460888,0,1.70530256582424e-12,-19.3428046874235,19.3428046874243,0,131.355407422964,0,1.87583282240666e-12
0,0,97.8819709946713,0,9.9475983006414e-13,-0.152032085426868,0,2.1600499167107e-12,0,3.26151916923459,0,1.81898940354586e-12,-38.2799030857663,38.2799030857672,0,131.355407282257,0,1.96109795069788e-12
0,0,97.881971399714,0,1.08002495835535e-12,-0.152032085426981,0,1.93267624126747e-12,0,3.26151916702827,0,1.47792889038101e-12,-37.2648188335216,37.2648188335225,0,131.355407585905,0,1.93267624126747e-12
0,0,97.8819712177377,0,1.25055521493778e-12,-0.152032085426981,0,1.81898940354586e-12,0,3.26151918439379,0,1.47792889038101e-12,-13.3868924467082,13.3868924467092,0,131.355407325773,0,1.93267624126747e-12
0,20.9965989629592,76.8853725020492,0,1.25055521493778e-12,-0.152032085426754,0,1.98951966012828e-12,0,3.26151919233541,0,1.13686837721616e-12,0,9.66338120633736e-13,0,110.358809020023,-36.6818558978995,36.6818558979015
0,131.35540754664,-33.4734362050143,0,1.13686837721616e-12,-0.152032085426754,0,1.87583282240666e-12,0,3.26151920162221,0,1.4210854715202e-12,-40.9723470024771,40.9723470024781,0,0,0,1.81898940354586e-12
0,103.09096779353,-5.20899635209975,0,1.13686837721616e-12,-0.152032085426697,0,2.01794136955868e-12,0,3.26151919233843,0,1.25055521493778e-12,-26.500210107779,26.5002101077799,0,28.2644400265121,0,1.87583282240666e-12
0,131.355407455037,-33.4734364401797,0,1.22213350550737e-12,-0.152032085426868,0,1.70530256582424e-12,0,3.26151917691664,0,1.13686837721616e-12,-12.3675630566015,12.3675630566025,0,0,0,1.76214598468505e-12
0,0,97.8819708938119,0,1.08002495835535e-12,-0.152032085426811,0,1.87583282240666e-12,0,3.26151918395948,0,1.33582034322899e-12,-2.25841773109471,2.25841773109585,0,131.355407323106,0,1.93267624126747e-12
0,0,97.8819708489417,0,1.08002495835535e-12,-0.15203208542664,0,1.76214598468505e-12,0,3.26151917912517,0,1.19371179607697e-12,-0.573549391534698,0.573549391535607,0,131.35540698851,0,2.04636307898909e-12
0,131.355407019489,-33.4734360439847,0,1.25055521493778e-12,-0.152032085426754,0,1.87583282240666e-12,0,3.26151916718351,0,1.22213350550737e-12,-11.8244219269801,11.824421926981,0,0,0,1.93267624126747e-12
0,131.355407140676,-33.4734359425237,0,1.19371179607697e-12,-0.152032085426754,0,1.87583282240666e-12,0,3.26151919041075,0,1.02318153949454e-12,-24.2548046224811,24.254804622482,0,0,0,1.87583282240666e-12
0,131.355407087025,-33.4734359784088,0,1.3926637620898e-12,-0.152032085426868,0,1.81898940354586e-12,0,3.26151917984214,0,1.05160324892495e-12,-13.622163550328,13.6221635503289,0,0,0,1.81898940354586e-12
0,0,97.8819717010025,0,1.02318153949454e-12,-0.152032085426754,0,1.47792889038101e-12,0,3.26151920970094,0,1.30739863379858e-12,-9.05685292200928,9.05685292201065,0,131.35540738391,0,2.1600499167107e-12
0,0,97.8819712928988,0,1.10844666778576e-12,-0.152032085426754,0,1.70530256582424e-12,0,3.26151920028713,0,1.08002495835535e-12,-1.88534075459268,1.8853407545937,0,131.355406910342,0,2.04636307898909e-12
0,131.355407777411,-33.4734358825576,0,1.33582034322899e-12,-0.152032085426754,0,1.93267624126747e-12,0,3.26151917432415,0,1.02318153949454e-12,-0.586741141072253,0.586741141073162,0,0,0,1.81898940354586e-12
0,131.355407553608,-33.4734356209259,0,1.36424205265939e-12,-0.152032085426754,0,1.93267624126747e-12,0,3.26151916432434,0,1.05160324892495e-12,-6.42168685887032,6.42168685887123,0,0,0,1.70530256582424e-12
0,131.355407468196,-33.4734356874582,0,1.33582034322899e-12,-0.152032085426697,0,1.59161572810262e-12,0,3.26151917104738,0,1.16529008664656e-12,-17.2417093496072,17.2417093496082,0,0,0,1.81898940354586e-12
0,131.355407655177,-33.4734358558137,0,1.25055521493778e-12,-0.15203208542664,0,1.59161572810262e-12,0,3.26151920836833,0,1.30739863379858e-12,-26.6070835179697,26.6070835179708,0,0,0,1.87583282240666e-12
0,131.355407297576,-33.473435714759,0,1.30739863379858e-12,-0.152032085426697,0,1.59161572810262e-12,0,3.26151920513189,0,1.30739863379858e-12,-8.9649496059252,8.96494960592622,0,0,0,1.87583282240666e-12
0,131.355407986584,-33.4734358021878,0,1.25055521493778e-12,-0.15203208542664,0,1.36424205265939e-12,0,3.26151920563359,0,1.25055521493778e-12,-6.76721161170843,6.76721161170946,0,0,0,1.87583282240666e-12
0,0,97.8819722057435,0,1.13686837721616e-12,-0.152032085426583,0,1.59161572810262e-12,0,3.26151918915619,0,1.36424205265939e-12,0,1.10844666778576e-12,0,131.35540751998,-17.6318260700957,17.6318260700978
0,0,97.8819723769378,0,1.19371179607697e-12,-0.152032085426754,0,1.76214598468505e-12,0,3.26151919147611,0,1.27897692436818e-12,-23.7456416702992,23.7456416703003,0,131.355407489289,-7.45695415713908,7.4569541571409
0,131.355407105099,-33.4734350583171,0,1.27897692436818e-12,-0.152032085426754,0,1.81898940354586e-12,0,3.26151919655376,0,1.19371179607697e-12,0,9.9475983006414e-13,0,0,-22.9286469794839,22.9286469794857
0,131.355407074585,-33.4734350638299,0,1.25055521493778e-12,-0.152032085426754,0,1.81898940354586e-12,0,3.26151918013318,0,1.19371179607697e-12,0,9.66338120633736e-13,0,0,-4.69747362768018,4.69747362768189
0,131.355407133242,-33.473435047631,0,1.19371179607697e-12,-0.152032085426811,0,2.1032064978499e-12,0,3.26151918438632,0,1.22213350550737e-12,-9.00636042839363,9.00636042839454,0,0,-24.6545836837068,24.6545836837085
0,131.355406714333,-33.4734349605844,0,1.4210854715202e-12,-0.152032085426868,0,2.04636307898909e-12,0,3.26151918148639,0,1.02318153949454e-12,0,9.37916411203332e-13,0,0,-9.51292249630995,9.5129224963116
0,131.355406879426,-33.4734352238389,0,1.47792889038101e-12,-0.152032085426754,0,2.04636307898909e-12,0,3.26151915868525,0,1.08002495835535e-12,0,9.37916411203332e-13,0,0,-17.1325946509549,17.1325946509565
0,131.355406708927,-33.473434999735,0,1.47792889038101e-12,-0.152032085426754,0,1.87583282240666e-12,0,3.26151915581158,0,9.66338120633736e-13,-12.3085479532729,12.3085479532738,0,0,0,1.53477230924182e-12
0,131.355406526331,-33.4734350353386,0,1.4210854715202e-12,-0.152032085426754,0,1.87583282240666e-12,0,3.26151915509763,0,1.02318153949454e-12,-13.9711793443353,13.9711793443361,0,0,0,1.59161572810262e-12
0,131.355405827801,-33.4734347249318,0,1.30739863379858e-12,-0.152032085426754,0,1.96109795069788e-12,0,3.26151916311017,0,1.02318153949454e-12,0,8.24229573481716e-13,1.12476307399902,0,0,1.53477230924182e-12
0,131.355405869904,-33.4734347558318,0,1.33582034322899e-12,-0.15203208542664,0,1.96109795069788e-12,0,3.26151915622347,0,1.08002495835535e-12,0,8.5265128291212e-13,1.23023084327039,0,0,1.59161572810262e-12
0,131.35540582924,-33.473434851866,0,1.30739863379858e-12,-0.15203208542664,0,1.93267624126747e-12,0,3.26151915994501,0,1.19371179607697e-12,-0.854288615277738,0.854288615278648,0,0,0,1.70530256582424e-12
0,131.355405979315,-33.473434996056,0,1.27897692436818e-12,-0.152032085426754,0,1.98951966012828e-12,0,3.26151919577865,0,1.16529008664656e-12,0,9.09494701772928e-13,1.27341003520195,0,0,1.70530256582424e-12
0,131.355405900504,-33.4734350004832,0,1.27897692436818e-12,-0.152032085426754,0,2.01794136955868e-12,0,3.26151921637017,0,1.16529008664656e-12,-10.0440923560704,10.0440923560713,0,0,0,1.70530256582424e-12
0,131.355405558353,-33.473434862896,0,1.25055521493778e-12,-0.152032085426697,0,2.04636307898909e-12,0,3.26151921151092,0,1.30739863379858e-12,0,8.81072992342524e-13,0.824574483045751,0,0,1.76214598468505e-12
0,131.355405334586,-33.4734352934805,0,1.22213350550737e-12,-0.152032085426754,0,2.04636307898909e-12,0,3.26151921901595,0,1.10844666778576e-12,0,9.37916411203332e-13,0,0,-4.94087481414263,4.94087481414448
0,131.355405562984,-33.4734353952513,0,1.30739863379858e-12,-0.152032085426868,0,1.59161572810262e-12,0,3.26151922549263,0,1.08002495835535e-12,-6.10238894991124,6.10238894991221,0,0,0,1.64845914696343e-12
0,131.355406138736,-33.4734357108416,0,1.25055521493778e-12,-0.152032085426754,0,1.81898940354586e-12,0,3.26151923080511,0,1.10844666778576e-12,-7.7734921321516,7.77349213215257,0,0,0,1.64845914696343e-12
0,131.355406308739,-33.4734357726092,0,1.36424205265939e-12,-0.152032085426868,0,1.76214598468505e-12,0,3.26151921866455,0,1.10844666778576e-12,-7.32017502750452,7.32017502750543,0,0,0,1.64845914696343e-12
0,131.355406837126,-33.4734362038029,0,1.30739863379858e-12,-0.15203208542664,0,1.70530256582424e-12,0,3.26151921673568,0,1.08002495835535e-12,-5.18734402811111,5.18734402811211,0,0,0,1.70530256582424e-12
0,131.355406982478,-33.4734363209237,0,1.30739863379858e-12,-0.152032085426754,0,1.81898940354586e-12,0,3.26151920702068,0,1.30739863379858e-12,-13.1422613045947,13.1422613045956,0,0,0,1.53477230924182e-12
0,131.355407140938,-33.4734366045321,0,1.30739863379858e-12,-0.152032085426868,0,1.47792889038101e-12,0,3.26151919801782,0,1.08002495835535e-12,-17.2651782025615,17.2651782025624,0,0,0,1.81898940354586e-12
0,131.35540752202,-33.4734369803581,0,1.36424205265939e-12,-0.152032085426868,0,1.59161572810262e-12,0,3.26151920391382,0,1.19371179607697e-12,-35.4442147151733,35.4442147151743,0,0,0,1.70530256582424e-12
0,131.355407262652,-33.4734367132501,0,1.36424205265939e-12,-0.152032085426868,0,1.87583282240666e-12,0,3.2615192088864,0,1.30739863379858e-12,-17.5363612322902,17.536361232291,0,0,0,1.64845914696343e-12
0,131.35540813297,-33.473436832317,0,1.36424205265939e-12,-0.152032085426981,0,1.70530256582424e-12,0,3.26151920364009,0,1.19371179607697e-12,-16.7093045821714,16.7093045821722,0,0,0,1.70530256582424e-12
0,0,97.8819714909195,0,1.25055521493778e-12,-0.152032085426868,0,1.81898940354586e-12,0,3.26151920616945,0,1.30739863379858e-12,-20.9157596395847,20.9157596395855,0,131.355408504186,0,1.79056769411545e-12
0,0,97.8819714604948,0,1.13686837721616e-12,-0.152032085426868,0,1.70530256582424e-12,0,3.2615192100026,0,1.59161572810262e-12,-21.7578163726737,21.7578163726746,0,131.355408349441,0,1.84741111297626e-12
0,0,97.8819713970186,0,1.25055521493778e-12,-0.152032085426754,0,1.70530256582424e-12,0,3.26151919621066,0,1.47792889038101e-12,-16.6965774507159,16.696577450717,0,131.35540844734,0,1.76214598468505e-12
0,0,97.8819711254423,0,1.19371179607697e-12,-0.152032085426981,0,1.81898940354586e-12,0,3.26151919545674,0,1.59161572810262e-12,-8.87108694409233,8.87108694409324,0,131.355407965129,0,1.81898940354586e-12
0,131.355408602589,-33.4734370032999,0,1.3926637620898e-12,-0.152032085426981,0,1.81898940354586e-12,0,3.26151919763936,0,1.36424205265939e-12,-4.53610656988718,4.53610656988803,0,0,0,1.62003743753303e-12
0,131.35540897793,-33.473437019372,0,1.13686837721616e-12,-0.152032085426868,0,1.93267624126747e-12,0,3.26151920166461,0,1.36424205265939e-12,-6.98451384491426,6.9845138449152,0,0,0,1.70530256582424e-12
0,0,97.8819719768405,0,1.19371179607697e-12,-0.152032085426868,0,2.1032064978499e-12,0,3.26151920302368,0,1.08002495835535e-12,-94.1573516072839,94.1573516072848,0,131.35540886044,0,1.59161572810262e-12
0,31.3793160601526,66.502655618459,0,1.16529008664656e-12,-0.152032085426754,0,1.93267624126747e-12,0,3.26151921150745,0,1.22213350550737e-12,-128.579217040707,128.579217040708,0,99.9760921737197,0,1.70530256582424e-12
0,0,97.8819715459925,0,1.05160324892495e-12,-0.152032085426868,0,2.1600499167107e-12,0,3.26151918989012,0,1.27897692436818e-12,-117.423611692067,117.423611692068,0,131.355408164688,0,1.70530256582424e-12
0,0,97.8819712899887,0,1.25055521493778e-12,-0.152032085426868,0,1.93267624126747e-12,0,3.26151917575589,-133.823783696485,133.823783696486,-4.01147415900232,4.01147415900317,0,131.355407859288,0,1.70530256582424e-12
0,0,97.88197142396,0,1.08002495835535e-12,-0.152032085426868,0,1.98951966012828e-12,0,3.26151919201163,-135.254919743134,135.254919743136,-4.2763341794286,4.27633417942957,0,131.355407992137,0,1.59161572810262e-12
0,0,97.8819714262808,0,1.13686837721616e-12,-0.152032085426981,0,1.93267624126747e-12,0,3.26151918733433,-113.940760082254,113.940760082255,-25.6271894899794,25.6271894899803,0,131.35540780037,0,1.81898940354586e-12
0,0,97.8819712265263,0,1.25055521493778e-12,-0.152032085426981,0,1.87583282240666e-12,0,3.26151919681854,0,1.25055521493778e-12,-116.551358821872,116.551358821873,0,131.355407525343,0,1.81898940354586e-12
0,131.355407414943,-33.4734363524727,0,1.33582034322899e-12,-0.152032085426981,0,1.98951966012828e-12,0,3.2615192151942,0,1.16529008664656e-12,-105.790318310261,105.790318310262,0,0,0,1.59161572810262e-12
0,0,97.8819707317948,0,1.16529008664656e-12,-0.152032085426868,0,2.07478478841949e-12,0,3.26151919388622,0,1.30739863379858e-12,-110.330326710387,110.330326710388,0,131.355407290406,0,1.81898940354586e-12
0,0,97.8819704803251,0,1.16529008664656e-12,-0.152032085426754,0,1.87583282240666e-12,0,3.26151918729647,0,1.3926637620898e-12,-64.1505099482023,64.1505099482033,0,131.355406892726,-45.8829414385162,45.8829414385179
0,0,97.8819705585406,0,1.19371179607697e-12,-0.152032085426868,0,1.98951966012828e-12,0,3.26151918086418,-39.4340648700036,39.4340648700049,-79.8720746424375,79.8720746424384,0,131.355407014737,0,1.81898940354586e-12
0,0,97.8819709873899,0,1.19371179607697e-12,-0.152032085426868,0,1.96109795069788e-12,0,3.26151916513891,0,1.4210854715202e-12,-128.132824537611,128.132824537612,0,131.355407402196,0,1.81898940354586e-12
0,0,97.8819704909303,0,1.25055521493778e-12,-0.152032085426868,0,2.04636307898909e-12,0,3.26151916691902,0,1.33582034322899e-12,-158.519127779718,158.519127779719,0,131.355406394295,0,1.70530256582424e-12
0,0,97.881970564663,0,1.22213350550737e-12,-0.152032085426754,0,2.1600499167107e-12,0,3.26151916506842,-5.42317398750055,5.42317398750197,-152.788554771612,152.788554771613,0,131.355406637317,0,1.70530256582424e-12
0,0,97.881970623187,0,1.13686837721616e-12,-0.152032085426754,0,2.1600499167107e-12,0,3.26151916257277,-31.9906799308727,31.990679930874,-131.001305685893,131.001305685894,0,131.355406591069,0,1.59161572810262e-12
0,131.355406477834,-33.4734359008744,0,1.19371179607697e-12,-0.152032085426754,0,1.98951966012828e-12,0,3.26151916864092,-125.199269404367,125.199269404368,-42.1097163444784,42.1097163444792,0,0,0,1.59161572810262e-12
0,131.355406104873,-33.4734357395454,0,1.25055521493778e-12,-0.152032085426754,0,2.04636307898909e-12,0,3.26151919092331,0,1.08002495835535e-12,-144.783135227268,144.783135227269,0,0,0,1.64845914696343e-12
0,0,97.881970427795,0,1.02318153949454e-12,-0.152032085426981,0,2.1600499167107e-12,0,3.26151919971346,0,1.4210854715202e-12,-149.760637789597,149.760637789598,0,131.355406242322,0,1.70530256582424e-12
0,0,97.8819707988451,0,1.13686837721616e-12,-0.152032085426981,0,1.93267624126747e-12,0,3.26151919101585,0,1.47792889038101e-12,-148.569946318687,148.569946318688,0,131.355406956949,0,1.67688085639384e-12
0,0,97.8819707290245,0,1.13686837721616e-12,-0.152032085426981,0,2.01794136955868e-12,0,3.261519177487,0,1.36424205265939e-12,-100.27691580604,100.276915806041,0,131.355406951055,0,1.64845914696343e-12
0,0,97.8819704208974,0,1.02318153949454e-12,-0.152032085426981,0,2.1600499167107e-12,0,3.26151917778077,0,1.36424205265939e-12,-82.4684678947376,82.4684678947385,0,131.355406642766,0,1.70530256582424e-12
0,0,97.8819704591378,0,1.19371179607697e-12,-0.152032085426868,0,1.76214598468505e-12,0,3.26151916438999,0,1.36424205265939e-12,-86.0809064973698,86.0809064973707,0,131.355406674025,0,1.76214598468505e-12
0,0,97.8819706875307,0,1.19371179607697e-12,-0.152032085426868,0,1.93267624126747e-12,0,3.26151916085104,0,1.25055521493778e-12,-75.7597695665995,75.7597695666005,0,131.355407010424,-17.9413282283335,17.9413282283355
0,131.355406609153,-33.4734360570615,0,1.30739863379858e-12,-0.152032085426868,0,1.59161572810262e-12,0,3.26151916780833,0,1.30739863379858e-12,-134.898296096576,134.898296096577,0,0,0,1.81898940354586e-12
0,79.9324870630913,17.9494842246392,0,9.9475983006414e-13,-0.15203208542664,0,1.98951966012828e-12,0,3.26151915573641,0,1.25055521493778e-12,0,1.02318153949454e-12,0,51.4229205789692,-152.170290653,152.170290653002
0,0,97.8819715078644,0,1.05160324892495e-12,-0.152032085426697,0,1.76214598468505e-12,0,3.26151914297199,0,1.19371179607697e-12,0,1.02318153949454e-12,0,131.35540785073,-146.59176803374,146.591768033742
0,0,97.8819714899975,0,1.08002495835535e-12,-0.152032085426754,0,1.70530256582424e-12,0,3.26151914348276,0,1.30739863379858e-12,0,9.66338120633736e-13,0,131.355407903984,-141.097131838539,141.097131838541
0,0,97.8819715057747,0,1.05160324892495e-12,-0.152032085426697,0,1.76214598468505e-12,0,3.26151915297459,0,1.30739863379858e-12,0,1.08002495835535e-12,0,131.355408012046,-154.245097586605,154.245097586607
0,0,97.8819713934186,0,8.24229573481716e-13,-0.15203208542664,0,1.96109795069788e-12,0,3.26151914983959,0,1.36424205265939e-12,0,1.02318153949454e-12,0,131.355407915683,-161.437747686463,161.437747686465
0,0,97.8819714565305,0,9.09494701772928e-13,-0.15203208542664,0,1.79056769411545e-12,0,3.26151914599802,0,1.36424205265939e-12,0,9.9475983006414e-13,0,131.355407815204,-153.474355448162,153.474355448164
0,131.355408139785,-33.4734364065147,0,1.16529008664656e-12,-0.15203208542664,0,2.04636307898909e-12,0,3.26151916558126,0,1.10844666778576e-12,0,9.66338120633736e-13,0,0,-143.54821918456,143.548219184562
0,0,97.881971897046,0,1.02318153949454e-12,-0.152032085426413,0,1.90425453183707e-12,0,3.26151920419042,0,1.25055521493778e-12,0,1.10844666778576e-12,0,131.355408535817,-109.395260651505,109.395260651507
0,0,97.8819719611936,0,1.02318153949454e-12,-0.152032085426754,0,1.98951966012828e-12,0,3.26151921224498,0,1.4210854715202e-12,0,1.02318153949454e-12,0,131.355408570825,-93.3859280618306,93.3859280618329
0,0,97.8819716119431,0,1.13686837721616e-12,-0.152032085426981,0,1.81898940354586e-12,0,3.26151923589202,0,1.59161572810262e-12,-51.7817622298957,51.7817622298967,0,131.355408023234,0,1.76214598468505e-12
0,131.3554078908,-33.4734362471058,0,1.36424205265939e-12,-0.152032085426981,0,2.1032064978499e-12,0,3.26151919869233,0,1.36424205265939e-12,-46.2656436010676,46.2656436010684,0,0,0,1.59161572810262e-12
0,131.355407940247,-33.4734361797654,0,1.36424205265939e-12,-0.152032085426981,0,1.98951966012828e-12,0,3.26151918860617,0,1.47792889038101e-12,-43.0969860480057,43.0969860480065,0,0,0,1.53477230924182e-12
0,131.35540815621,-33.4734364056182,0,1.13686837721616e-12,-0.152032085426981,0,1.87583282240666e-12,0,3.26151919337693,0,1.36424205265939e-12,-51.5876731675509,51.5876731675517,0,0,0,1.59161572810262e-12
0,131.355407905334,-33.4734363707228,0,1.25055521493778e-12,-0.152032085426981,0,1.87583282240666e-12,0,3.26151919196312,0,1.36424205265939e-12,-46.9551418157079,46.9551418157087,0,0,0,1.53477230924182e-12
0,131.35540813498,-33.4734363989621,0,1.36424205265939e-12,-0.152032085426981,0,1.87583282240666e-12,0,3.26151917576232,0,1.25055521493778e-12,-21.0126618905385,21.0126618905394,0,0,0,1.70530256582424e-12
0,0,97.8819713700559,0,1.02318153949454e-12,-0.152032085426754,0,2.21689333557151e-12,0,3.26151917423465,0,1.4210854715202e-12,-58.5257793721902,58.5257793721912,0,131.355407531899,0,1.93267624126747e-12
0,0,97.8819713755269,0,9.9475983006414e-13,-0.152032085426868,0,2.1032064978499e-12,0,3.26151918498519,0,1.47792889038101e-12,-122.419172334611,122.419172334612,0,131.355407556374,0,1.93267624126747e-12
