ABUTt2pp,ADK1,ADK3,ALAt2pp_copy2,ALAt4pp,CAt6pp,CA2t3pp,GLUABUTt7pp,GLUt2rpp,GLUt4pp,GLYCLTt2rpp,GLYCLTt4pp,GLYt2pp_copy2,GLYt4pp,NAt3pp,NDPK1,SERt2rpp,SERt4pp
765.335301327631,-710.547680964987,808.429652011058,-174.812246336514,174.812246336515,-645.690758391704,645.538726306277,765.335301327633,-886.994930728011,124.921148706078,-563.544170898848,563.54417089885,-321.831991072815,321.831991072816,925.345150711547,841.903088854034,-406.42588081314,406.425880813142
725.536750277729,-838.076569480884,935.95854019007,-109.332047632778,109.332047632779,-700.75321491321,700.601182827783,725.53675027773,-947.255231806277,224.980000840056,-533.805727883697,533.805727883699,-373.156871776386,373.156871776387,906.777635892869,969.431977057921,-413.356310627293,413.356310627295
569.038951903553,964.558974007791,-866.677003455649,-66.6891761649437,66.6891761649451,-950.327742861988,950.175710776561,569.038951903555,-822.844556101727,257.06712350673,-759.068402972161,759.068402972162,-377.274746081898,377.274746081899,974.422953599065,-833.203566475733,-534.082503762916,534.082503762918
741.205223448708,652.952117385119,-555.070146714985,-108.565257401364,108.565257401365,-853.994821336154,853.842789250727,741.205223448709,-850.186449828334,112.242745674096,-549.731252184509,549.731252184511,-382.919940480785,382.919940480785,929.750068581334,-521.596709738144,-695.307668623218,695.30766862322
888.585988494796,538.295166662273,-440.413196125419,-16.8630151026634,16.8630151026648,-820.881265488493,820.729233403066,888.585988494798,-985.448073952564,100.123604721794,-571.505149556249,571.50514955625,-365.058999450292,365.058999450293,877.202421601363,-406.939759482225,-683.699145451556,683.699145451558
703.980260792707,-550.170090981037,648.052061544289,-148.643028408677,148.643028408678,-780.948234087295,780.796202001869,703.980260792709,-707.385808046746,6.66706653776075,-456.906747485342,456.906747485344,-388.42271498769,388.422714987691,764.191677139927,681.525497858292,-582.74987544451,582.749875444512
548.649705136662,-798.769288591958,896.65125927139,-101.000981383968,101.000981383969,-883.647178739764,883.495146654337,548.649705136664,-628.265362747029,82.8771769076292,-437.709255785294,437.709255785295,-554.289919018495,554.289919018496,812.228471680479,930.124695413293,-572.24109208184,572.241092081842
417.275989619349,902.239922136568,-804.357951570171,-322.958221895436,322.958221895437,-934.227652444063,934.075620358636,417.275989619351,-685.137195545959,271.122725199816,-748.389819475283,748.389819475285,-512.749538274912,512.749538274913,904.088130008766,-770.884515366835,-17.0659512607108,17.0659512607123
426.551261072908,912.961148408297,-815.0791778348,-286.407450295547,286.407450295548,-888.695482829929,888.543450744502,426.55126107291,-675.880586111615,252.590844294074,-744.516438473711,744.516438473713,-514.923305870572,514.923305870572,912.840220341044,-781.605741817479,-38.7650893032902,38.7650893032916
450.796076116109,388.404608543127,-290.522637860475,-317.942959576235,317.942959576237,-878.630193758783,878.478161673356,450.796076116111,-591.463579520828,143.92902263994,-765.296471416278,765.296471416279,-519.571839706447,519.571839706447,854.205752302414,-257.049201649484,-30.1458914847083,30.1458914847099
324.614283330254,210.521179190044,-112.639208413585,-202.907507503435,202.907507503436,-968.141925321377,967.98989323595,324.614283330256,-486.923262732564,165.570498612108,-819.359968623227,819.359968623229,-502.960704513151,502.960704513152,761.483353960843,-79.165772292339,-67.4185097957526,67.4185097957541
114.137134507102,-49.8971896383957,147.779160528668,-14.3712510546149,14.371251054616,-926.990194659094,926.838162573667,114.137134507104,-256.645302846389,145.769687542641,-786.798547386642,786.798547386644,-553.056324166539,553.05632416654,758.008318599408,181.252596793001,-239.948006598206,239.948006598207
150.807393681916,-5.7720431681815,103.654014437871,-22.2247754882954,22.2247754882965,-852.363657236824,852.211625151397,150.807393681919,-252.02522990989,104.479355422538,-817.996198702376,817.996198702378,-492.736176253866,492.736176253866,735.478620562885,137.127450588565,-162.623597025405,162.623597025407
23.4817060375486,-441.706752623874,539.58872393094,-112.71937213157,112.719372131571,-770.114389331595,769.962357246168,23.4817060375509,-133.866490048916,113.646303185977,-861.37708600041,861.377086000412,-450.616692982265,450.616692982266,910.598480727628,573.062160046838,-164.805707535659,164.805707535661
145.866649066797,-660.869168361614,758.751139356285,-190.946388579675,190.946388579676,-578.786391704693,578.634359619266,145.8666490668,-363.216828460038,220.611698562475,-788.118183093638,788.11818309364,-181.81853878375,181.818538783751,899.87778014796,792.224575643871,-138.558753002774,138.558753002776
387.703761420035,-506.744150837109,604.626122236823,-56.8995919392381,56.8995919392392,-671.854329986627,671.7022979012,387.703761420037,-562.97475235031,178.532510097304,-673.170830951131,673.170830951132,-226.348961666606,226.348961666607,670.180413473833,638.099558423014,-247.457154721329,247.457154721331
413.588855181299,-349.649736312764,447.531707530502,-95.7869072831957,95.786907283197,-558.118028709478,557.965996624051,413.588855181301,-583.494764194902,173.167428197997,-579.205329616895,579.205329616896,-202.793264136351,202.793264136352,742.966177897557,481.005143638537,-266.627656918315,266.627656918317
210.019971396403,20.9965989629592,76.8853725020492,-107.701585549213,107.701585549215,-218.410868304584,218.258836219157,210.019971396405,-555.034207399572,348.275755195504,-129.438685603226,129.438685603227,-259.901875830448,259.901875830449,847.693231848954,110.358809020023,-260.577540980003,260.577540980005
271.676283542075,205.561649776134,-107.679678434508,-385.828051739948,385.82805173995,-311.121287840135,310.969255754709,271.676283542077,-615.820605267162,347.405840926709,-65.5109148194564,65.5109148194578,-263.25533786235,263.255337862351,763.345966693613,-74.2062422294941,-56.548943304133,56.5489433041349
179.551309062131,103.09096779353,-5.20899635209975,-425.653436068807,425.653436068808,-252.356434267543,252.204402182116,179.551309062133,-525.056474840492,348.766684970699,-22.4282851011315,22.4282851011328,-247.03255063345,247.032550633451,877.64449809543,28.2644400265121,-115.72967280377,115.729672803771
512.546054228956,280.801068197469,-182.919097182612,-65.3377810312489,65.3377810312501,-314.47716339811,314.325131312683,512.546054228958,-962.299549954788,453.015014902749,-2.54676529083207,2.54676529083321,-346.964690246191,346.964690246192,653.299942662158,-149.445660742432,-115.389904737368,115.38990473737
380.194157032291,-501.252418634799,599.13438952861,-310.817847357177,310.817847357178,-376.068792748767,375.91676066334,380.194157032293,-644.039534229089,267.106896380757,-165.661904471995,165.661904471997,-539.080883204713,539.080883204714,983.761718981107,632.607825957904,-82.5308851450004,82.5308851450023
450.18861548317,-632.500736254972,730.382707103914,-295.319908353635,295.319908353636,-464.804522577066,464.652490491639,450.188615483172,-620.663254468505,173.73615816446,-27.3788984673209,27.3788984673221,-579.160451630911,579.160451630912,990.017452328862,763.856143243482,-382.909594774969,382.909594774971
328.725582865768,301.206319673531,-203.324348698027,-233.494614185944,233.494614185945,-670.688759792737,670.536727707311,328.72558286577,-596.229476178682,270.765412480097,-168.29734260891,168.297342608911,-439.09448801286,439.094488012861,849.442698794008,-169.850912654042,-423.413510307778,423.41351030778
260.699471403882,228.164536479023,-130.28256528087,-27.9137284524013,27.9137284524025,-552.721717456034,552.569685370607,260.699471403884,-578.594154830254,321.156202616783,-1.47608778752328,1.47608778752431,-460.176209800515,460.176209800516,723.688259362065,-96.8091293383467,-493.052039888354,493.052039888356
381.822737938362,854.795880923129,-756.913909814512,-93.6426969948648,93.6426969948662,-772.836608394556,772.684576309129,381.822737938364,-570.847907105686,192.286688347167,-88.1875878617675,88.1875878617686,-442.562824174375,442.562824174376,681.405157970183,-723.440473836104,-654.29361963135,654.293619631352
674.607408797107,-686.215098496804,784.097070197806,-189.896228925136,189.896228925137,-522.455797352237,522.303765266811,674.607408797108,-703.21367960587,31.8677900184638,-36.206445544557,36.2064455445583,-614.197832687136,614.197832687137,755.571922809479,817.570505880714,-418.025763032793,418.025763032795
491.362974013319,-194.551017738533,292.432989031432,-130.721929436036,130.721929436037,-650.408512745425,650.256480659999,491.362974013321,-600.869752031607,112.768297218575,-11.052943902842,11.0529439028431,-669.461744074715,669.461744074716,797.54207795117,325.906424648875,-528.94050393394,528.940503933942
204.075708573708,928.785934499869,-830.903962605016,-67.8413135249864,67.8413135249877,-755.339844147197,755.18781206177,204.07570857371,-391.257589514501,190.443400115118,-119.672038159986,119.672038159987,-692.782568259732,692.782568259733,887.83456618566,-797.430526722458,-576.131318503035,576.131318503037
332.139733335823,994.293285571152,-896.411313638469,-195.565276209555,195.565276209556,-817.469632662488,817.317600577062,332.139733335825,-610.310491709915,281.432277538416,-119.704984542287,119.704984542288,-661.330404305204,661.330404305205,879.169316687683,-862.937878017543,-448.137180692566,448.137180692568
725.007514405524,853.908720664213,-756.026748883475,-223.776407900786,223.776407900787,-483.550700988653,483.398668903226,725.007514405526,-869.481192157702,147.735196923225,-112.611224084107,112.611224084108,-622.620843700221,622.620843700222,981.911091182835,-722.553313196016,-379.069315998479,379.069315998481
823.475626289657,173.075764490402,-75.1937926910388,-393.384915147396,393.384915147397,-413.161584471816,413.009552386389,823.475626289659,-968.536985224304,148.322878143015,-49.918286786187,49.9182867861883,-477.472020999797,477.472020999798,944.13743731643,-41.7203568352251,-317.917491352942,317.917491352943
872.076877187081,256.130049018444,-158.248077435627,-367.806016752478,367.806016752479,-406.191150248948,406.039118163521,872.076877187083,-997.114105217492,128.298747235543,-59.0969871123793,59.0969871123806,-452.094169072583,452.094169072584,884.531597722802,-124.774641720868,-295.501264524565,295.501264524566
856.320572193247,245.125539599199,-147.243567414803,-368.703381943809,368.703381943811,-421.573268395369,421.421236309943,856.320572193249,-983.334346771321,130.275293783707,-43.9405377538428,43.940537753844,-462.409067501863,462.409067501864,863.473298951722,-113.770131612615,-289.594985095952,289.594985095954
539.648061512158,-88.3749857651655,186.256957970909,-88.7846226052301,88.7846226052312,-196.822511135603,196.670479050176,539.648061512159,-678.500534244153,142.113991921152,-59.5050603295218,59.5050603295231,-69.4498768471462,69.4498768471474,809.309835109786,219.730393285146,-667.020107716205,667.020107716207
455.412313788494,-349.246794205577,447.128766582515,-272.61368204648,272.613682046482,-562.694237055159,562.542204969732,455.412313788496,-801.090696211326,348.939901614308,-98.1053026652973,98.1053026652986,-84.9292024102288,84.9292024102299,777.580927874415,480.602201694866,-569.999159126871,569.999159126873
375.029425537695,211.533301486627,-113.651329439845,-147.888144235005,147.888144235006,-522.300299946147,522.14826786072,375.029425537697,-906.02071901209,534.252812670949,-61.8998380864406,61.8998380864418,-91.1856183934988,91.1856183934998,999.545341636768,-80.1778943815277,-712.6573622877,712.657362287702
389.64455664428,197.162754379791,-99.2807823690359,-142.687514927129,142.687514927131,-547.188284782589,547.036252697163,389.644556644282,-920.821565174266,534.438527710119,-59.7247241174216,59.7247241174228,-93.6777614750614,93.6777614750623,999.861612336916,-65.8073473052061,-724.328329612226,724.328329612228
166.511570401237,334.476379231984,-236.594407146373,-169.633741444296,169.633741444297,-423.784044707443,423.632012622016,166.511570401239,-699.248359001142,535.998307784291,-123.672630324502,123.672630324503,-47.2000192122402,47.2000192122411,864.236819152472,-203.120972098742,-448.286596305723,448.286596305725
157.339241015454,856.266154989487,-758.384183235739,-18.5320170420491,18.5320170420505,-437.398790974227,437.2467588888,157.339241015456,-774.6704116958,620.592689861833,-21.9646364276629,21.9646364276639,-85.6081639261322,85.6081639261332,778.471658510093,-724.910748275154,-481.795351819021,481.795351819022
166.185463565317,860.702180647101,-762.820208991514,-18.5828773377777,18.5828773377792,-437.839818862666,437.687786777239,166.185463565319,-784.553357343762,621.629412937131,-36.2800718906902,36.2800718906913,-77.974049968861,77.9740499688619,768.541530570192,-729.346773767675,-472.15701902262,472.157019022622
272.02810581545,976.950918906744,-879.068947197552,-146.320940194507,146.320940194508,-492.398200475885,492.246168390458,272.028105815452,-940.041608645571,671.275021985933,-22.6962329640046,22.6962329640056,-80.2764255870315,80.2764255870324,783.650762643666,-845.595512197817,-370.898377411799,370.898377411801
257.141372334245,946.721571196887,-848.839599705895,-157.088419564153,157.088419564155,-492.343517966375,492.191485880948,257.141372334246,-920.82427381081,666.944420631663,-22.4182508380308,22.4182508380318,-143.195153699933,143.195153699934,836.291591266599,-815.366164670556,-356.06953091327,356.069530913272
167.804303905579,835.692522075031,-737.810550972162,-227.622426898872,227.622426898874,-531.461814595028,531.309782509602,167.804303905581,-831.06151737656,666.518732634091,-44.4934553989683,44.4934553989693,-155.591189299811,155.591189299812,938.877364271576,-704.33711624723,-378.098098638649,378.09809863865
195.907427060568,896.546724037652,-798.66475292358,-234.64824539713,234.648245397131,-515.995905194859,515.843873109433,195.90742706057,-832.25991698911,639.614009084766,-44.5369638724719,44.5369638724729,-162.668637756958,162.668637756959,932.895606713091,-765.191318167748,-369.302912024258,369.30291202426
282.659649072962,666.086225848556,-568.204254871182,-11.5874396988586,11.58743969886,-489.536329178681,489.384297093254,282.659649072964,-816.695325172788,537.297195259772,-150.269256887233,150.269256887234,-192.924286499392,192.924286499393,816.345058473412,-534.730820019316,-417.766984996639,417.76698499664
178.275408724818,634.427872446559,-536.5459014633,-67.0236964997259,67.0236964997272,-534.445473794269,534.293441708842,178.27540872482,-707.952295165396,532.938405636356,-128.507207216376,128.507207216377,-191.606624762931,191.606624762932,748.907554121277,-503.072466467244,-365.113170875337,365.113170875338
161.120642533681,669.558241674443,-571.676270774422,-87.350109116558,87.3501091165593,-512.386606687888,512.234574602462,161.120642533683,-633.857574624442,475.998451307131,-170.683010524161,170.683010524162,-216.369944638965,216.369944638965,777.44615641299,-538.202835773939,-352.584827001117,352.584827001119
169.260011747728,635.813633560805,-537.931662865349,-114.315369473424,114.315369473425,-419.751944538273,419.599912452846,169.26001174773,-540.841051128182,374.842558591965,-322.346511827387,322.346511827388,-202.94997938846,202.949979388461,837.954748061917,-504.458228002453,-245.537185962044,245.537185962046
222.767957387241,902.361321738179,-804.479351697074,-244.247894476568,244.24789447657,-94.290626709943,94.1385946245163,222.767957387244,-523.39539328339,303.888955115165,-137.712113468944,137.712113468945,-194.106687970876,194.106687970877,993.544118375948,-771.005916403594,-215.929456002181,215.929456002183
615.974655730026,841.937869334257,-744.055899166525,-466.505966298312,466.505966298314,-674.701560560343,674.549528474916,615.974655730028,-913.088732962636,300.375596458103,-13.3974733495605,13.3974733495616,-271.669440742314,271.669440742315,784.599344433394,-710.582463771273,-416.564304235637,416.564304235639
352.398631781309,659.709922048519,-561.827951620624,-479.462061974032,479.462061974033,-567.607912828604,567.455880743177,352.398631781311,-692.403693329832,343.266580779328,-91.6841727081028,91.6841727081039,-248.392019153888,248.392019153889,973.512165692245,-528.354515909783,-389.198223183246,389.198223183248
429.487624154956,669.354332942388,-571.472362406258,-386.540465526632,386.540465526634,-593.324875438482,593.172843353055,429.487624154958,-906.546404363417,480.320299427125,-55.3694809574132,55.3694809574143,-204.760982317555,204.760982317556,867.13569803904,-537.998926633649,-343.899007409714,343.899007409715
549.071950016588,797.567631092006,-699.685660458682,-371.578452737891,371.578452737892,-470.836292016473,470.684259931047,549.07195001659,-999.916100378939,454.105669579086,-46.8891247574244,46.8891247574255,-181.977277353703,181.977277353704,934.390606369667,-666.21222425488,-358.973205117626,358.973205117627
385.799084674961,811.030653472392,-713.148682810838,-301.55831236331,301.558312363311,-340.225381235242,340.073349149816,385.799084674963,-830.543186926156,448.005621458216,-309.121742640083,309.121742640084,-207.309847316929,207.30984731693,910.87079796502,-679.675246489914,-1.35240384805076,1.35240384805229
634.597095734419,776.974803020047,-679.092832483641,-458.372337910662,458.372337910663,-633.147061175208,632.995029089781,634.597095734421,-947.307820719796,315.972244183395,-34.0499948713207,34.0499948713218,-265.193342196545,265.193342196546,915.483328713781,-645.619395879109,-495.417136042429,495.417136042431
518.07225247368,943.809565616938,-845.927595075275,-563.574902587654,563.574902587656,-634.12472011437,633.972688028943,518.072252473682,-760.894391885549,246.083658615782,-49.5597926407847,49.5597926407859,-37.6427691875895,37.6427691875905,737.98419874269,-812.454158094917,-513.801497659165,513.801497659166
381.533113961511,631.793628548501,-533.911657999099,-303.581907438473,303.581907438474,-808.568846111529,808.416814026102,381.533113961513,-714.446760662687,336.175165910062,-357.460549568171,357.460549568172,-438.974217158471,438.974217158471,925.873156746878,-500.438221285849,-318.896011139118,318.89601113912
519.172639165943,745.054473211241,-647.172501910588,-34.7170704905276,34.717070490529,-813.621196557741,813.469164472315,519.172639165944,-827.598002129202,311.686882166899,-263.268473529709,263.268473529711,-784.794417384986,784.794417384987,805.522068838585,-613.699065078271,-244.495213524605,244.495213524607
448.682169516163,-82.0437549980652,179.925726488985,-129.077390562201,129.077390562202,-735.001059554432,734.849027469005,448.682169516165,-794.616920348798,349.196270038804,-253.360014027414,253.360014027416,-784.097873382608,784.097873382609,982.739777779011,213.399163502251,-226.034536082802,226.034536082804
793.10714315583,-709.863559137063,807.745530597558,-193.131898167574,193.131898167575,-783.182981306736,783.030949221309,793.107143155832,-941.314252387999,151.468628442172,-552.544136147184,552.544136147185,-737.761731123719,737.76173112372,968.449873627357,841.218967486505,-141.593764550782,141.593764550784
705.950631595566,-739.16626818882,837.048239585839,-274.231903286029,274.23190328603,-993.923456613617,993.77142452819,705.950631595568,-776.984189913067,74.2950775137114,-625.330512577316,625.330512577317,-782.128490200942,782.128490200943,899.206830046949,870.52167663616,-156.950367644191,156.950367644193
677.424696597928,-829.451726225571,927.333697351013,-200.711536656309,200.71153665631,-923.789011649725,923.636979564298,677.42469659793,-721.702088804165,47.5389114016942,-652.932840138942,652.932840138943,-775.825620700844,775.825620700845,922.783811344874,960.8071341907,-181.544488151023,181.544488151025
518.082364021384,206.141865470921,-108.259893871632,-91.4954040274355,91.4954040274368,-841.027291069214,840.875258983787,518.082364021386,-749.342658228706,234.521813404962,-662.618032806074,662.618032806075,-428.08204710859,428.082047108591,808.945135434084,-74.7864568683321,-240.900722838378,240.90072283838
339.643033090162,211.717279680196,-113.835307721637,-43.1251171898587,43.1251171898598,-483.799744311545,483.647712226118,339.643033090163,-643.001833654839,306.620319766342,-386.98733244774,386.987332447741,-165.622691568402,165.622691568403,804.301297918142,-80.3618707022653,-395.839582218516,395.839582218518
78.0696636299546,-254.066857923081,351.948829899921,-188.113168712481,188.113168712482,-663.354001988669,663.201969903242,78.0696636299567,-937.485738924542,862.677594497611,-9.81085557662516,9.81085557662624,-240.389717492082,240.389717492083,874.491815336779,385.42226678352,-334.121319771615,334.121319771617
264.900631696461,31.3793160601526,66.502655618459,-91.571896791094,91.5718967910952,-512.838079048511,512.686046963084,264.900631696463,-958.53928014246,696.900167657507,-96.553630784822,96.5536307848232,-200.999317585653,200.999317585654,796.323404502808,99.9760921737197,-354.825174899071,354.825174899073
61.3543022822876,-230.586102028281,328.468073574274,-53.8783376492059,53.8783376492069,-728.180608991365,728.028576905938,61.3543022822898,-794.524999098735,736.432216006338,-138.552880214027,138.552880214028,-216.299096077705,216.299096077705,681.705339539616,361.941510192969,-385.256517380261,385.256517380262
305.072989179237,-314.039387018501,411.921358308489,-118.918966006664,118.918966006665,-944.594410950251,944.442378864824,305.072989179239,-945.954103155314,644.142633151833,-385.51766161057,385.517661610572,-4.01147415900232,4.01147415900317,667.682332270749,445.394794877789,-600.630753238801,600.630753238803
284.247564353993,-751.751466383464,849.633437807424,-19.4963023947456,19.4963023947466,-908.720328348444,908.568296263017,284.247564353995,-903.951012785082,622.9649676231,-390.67204949941,390.672049499411,-4.2763341794286,4.27633417942957,622.020657268015,883.106874375601,-635.972072948931,635.972072948932
285.448041352595,-616.537949131403,714.419920557684,-54.7321921249924,54.7321921249936,-993.567403604427,993.415371519,285.448041352596,-926.293868597102,644.107346431842,-227.72100313275,227.721003132751,-25.6271894899794,25.6271894899803,617.734723498891,747.893356931773,-801.791832597919,801.791832597921
262.276582266253,-279.298255497784,377.18022672431,-33.9069059863463,33.9069059863476,-991.904406447245,991.752374361818,262.276582266255,-886.460321877804,627.445258808369,-137.972398114278,137.97239811428,-244.110862107831,244.110862107832,704.797144123306,410.653663023127,-772.926971487005,772.926971487007
168.695229700934,353.191052185481,-255.30908112301,-106.277671960205,106.277671960207,-958.410665663491,958.258633578064,168.695229700936,-807.47573606552,642.04202557978,-156.185541744725,156.185541744726,-218.11431777923,218.114317779231,832.519744970016,-221.835644770537,-777.210659009643,777.210659009645
155.362650717479,-703.865887073543,801.747857805337,-144.472540452754,144.472540452755,-803.916786073359,803.764753987932,155.362650717481,-742.776551632732,590.675420109139,-53.9949272135421,53.9949272135434,-189.201954345477,189.201954345478,765.206286986077,835.221294363948,-704.218044757436,704.218044757437
318.013935334277,-800.367977244996,898.249947725321,-62.1888223263075,62.1888223263087,-772.907433303882,772.755401218456,318.013935334279,-999.503041891738,684.750625744758,-184.024862656567,184.024862656569,-113.694472988659,113.69447298866,977.246754580764,931.723384137722,-818.638342656972,818.638342656973
212.810026122354,-725.841923300341,823.723893858881,-85.9819936293316,85.9819936293328,-712.551394127959,712.399362042533,212.810026122356,-870.687281021416,661.138774079926,-293.027937680769,293.02793768077,-79.8720746424375,79.8720746424384,975.266566141957,857.197330315078,-690.21280684537,690.212806845372
243.706983383572,-687.731839143345,785.613810130735,-96.1236498644514,96.1236498644525,-741.249732616058,741.097700530631,243.706983383574,-824.000872722046,583.555408503613,-325.522726430929,325.52272643093,-196.187377374642,196.187377374643,995.770778244451,819.087246545541,-666.87366030424,666.873660304242
103.396234282282,-792.934132848048,890.816103338978,-91.0174792418265,91.0174792418277,-718.610361975565,718.458329890138,103.396234282284,-787.094021332922,686.959306217559,-204.213064327935,204.213064327936,-237.049844743211,237.049844743212,981.221945117073,924.289539242343,-642.221227423358,642.221227423359
74.1465270319532,-766.45869320577,864.340663770433,-53.2594798843575,53.2594798843587,-656.865913608636,656.71388152321,74.1465270319554,-877.19257445211,806.307566585226,-269.097647673365,269.097647673366,-152.788554771612,152.788554771613,970.429404160508,897.814099843088,-507.163284693363,507.163284693365
10.4159130637913,-208.096163526293,305.97813414948,-7.10917593656745,7.10917593656859,-708.425761039403,708.273728953976,10.4159130637935,-851.61716821646,844.462774315242,-296.536603283729,296.536603283731,-131.001305685893,131.001305685894,977.90667390115,339.451570117362,-573.324048413036,573.324048413038
230.212526457928,293.979825528466,-196.097854951507,-280.495691278069,280.49569127807,-548.744804526169,548.592772440742,230.21252645793,-981.169278089474,754.218270800187,-196.670356958059,196.67035695806,-42.1097163444784,42.1097163444792,919.035309046279,-162.624419050632,-364.704551023842,364.704551023843
